LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
915,2016-09-28,04:30:52,Info,CBS,"Read out cached package applicability for package: Package_for_KB3031432~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 80, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
916,2016-09-28,04:30:52,Info,CBS,Session: 30546174_181797405 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
917,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3004375~31bf3856ad364e35~amd64~~6.1.3.1, ApplicableState: 112, CurrentState:112",6,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>
918,2016-09-28,04:30:53,Info,CBS,Session: 30546174_184807577 initialized by client WindowsUpdateAgent.,1,Session: <*> initialized by client <*>
919,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2928120~31bf3856ad364e35~amd64~~6.1.1.2, ApplicableState: 0, CurrentState:0",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
920,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185287604 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
921,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3087039~31bf3856ad364e35~amd64~~6.1.1.4, ApplicableState: 80, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
922,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185317606 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
923,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2736422~31bf3856ad364e35~amd64~~6.1.1.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
924,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185407611 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
925,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3156019~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
926,2016-09-28,04:30:53,Info,CBS,Session: 30546174_185487616 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
927,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
928,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186107651 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
929,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2862152~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
930,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186137653 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
931,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2852386~31bf3856ad364e35~amd64~~6.1.1.3, ApplicableState: 112, CurrentState:112",6,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>
932,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186257660 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
933,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB2647753~31bf3856ad364e35~amd64~~6.1.4.0, ApplicableState: 112, CurrentState:112",0,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>.</s>
934,2016-09-28,04:30:53,Info,CBS,Session: 30546174_186297662 initialized by client WindowsUpdateAgent.,3,Session: <*> initialized by client <*> terminating
935,2016-09-28,04:30:53,Info,CBS,"Read out cached package applicability for package: Package_for_KB3177467~31bf3856ad364e35~amd64~~6.1.1.1, ApplicableState: 112, CurrentState:112",6,Read out cached package applicability for package: <*> ApplicableState: <*> CurrentState: <*>
936,2016-09-28,04:32:17,Info,CBS,Failed to create backup log cab. [HRESULT = 0x80070001 - ERROR_INVALID_FUNCTION],32,Failed to create backup log cab. [HRESULT = <*> - <*>].
937,2016-09-28,04:40:53,Info,CBS,Reboot mark refs incremented to: 1,35,Reboot mark refs incremented to: <*>
938,2016-09-28,04:40:53,Info,CBS,Scavenge: Starts,36,Scavenge: Starts
939,2016-09-28,04:40:53,Info,CSI,"00000009@2016/9/27:20:40:53.744 CSI Transaction @0x47e9e0 initialized for deployment engine {d16d444c-56d8-11d5-882d-0080c847b195} with flags 00000002 and client id [10]""TI6.0_0:0/""",37,CSI Transaction <*> for deployment engine <*> with flags <*> and client id <*>
940,2016-09-28,04:40:53,Info,CBS,Scavenge: Begin CSI Store,38,Scavenge: Begin CSI Store
941,2016-09-28,04:40:54,Info,CSI,0000000a Performing 1 operations; 1 are not lock/unlock and follow:,39,Performing <*> operations; <*> are not lock/unlock and follow:
942,2016-09-28,04:40:54,Info,CSI,"0000000b Store coherency cookie matches last scavenge cookie, skipping scavenge.",40,"Store coherency cookie matches last scavenge cookie, skipping scavenge."
943,2016-09-28,04:40:54,Info,CSI,0000000c ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=FALSE applyflags=7,41,ICSITransaction::Commit calling IStorePendingTransaction::Apply - coldpatching=<*> applyflags=<*>
944,2016-09-28,04:40:54,Info,CSI,"0000000d Creating NT transaction (seq 2), objectname [6]""(null)""",42,"Creating NT transaction (seq <*>), objectname <*>"
945,2016-09-28,04:40:54,Info,CSI,"0000000e Created NT transaction (seq 2) result 0x00000000, handle @0xb8",11,NT transaction (seq <*>) result <*> handle @<*>
946,2016-09-28,04:40:54,Info,CSI,0000000f@2016/9/27:20:40:54.786 CSI perf trace:,12,CSI perf trace: <*>
947,2016-09-28,04:40:54,Info,CBS,"Scavenge: Completed, disposition: 0X1",43,"Scavenge: Completed, disposition: <*>"
948,2016-09-28,04:40:54,Info,CSI,00000010@2016/9/27:20:40:54.787 CSI Transaction @0x47e9e0 destroyed,44,CSI Transaction <*> destroyed
949,2016-09-28,04:40:55,Info,CBS,Reboot mark refs: 0,45,Reboot mark refs: <*>
950,2016-09-28,04:40:55,Info,CBS,Idle processing thread terminated normally,46,Idle processing thread terminated normally
951,2016-09-28,04:40:55,Info,CBS,Ending the TrustedInstaller main loop.,47,Ending the TrustedInstaller main loop.
952,2016-09-28,04:40:55,Info,CBS,Starting TrustedInstaller finalization.,48,Starting TrustedInstaller finalization.
953,2016-09-28,04:40:55,Info,CBS,Ending TrustedInstaller finalization.,49,Ending TrustedInstaller finalization.
954,2016-09-29,00:00:44,Info,CBS,Starting TrustedInstaller initialization.,50,Starting TrustedInstaller initialization.
955,2016-09-29,00:00:44,Info,CBS,Loaded Servicing Stack v6.1.7601.23505 with Core: C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_6.1.7601.23505_none_681aa442f6fed7f0\cbscore.dll,14,Servicing Stack <*> with Core: <*> terminating
956,2016-09-29,00:00:46,Info,CSI,00000001@2016/9/28:16:00:46.160 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c39b6d @0x7fee5c0358f @0xffeee97c @0xffeed799 @0xffeedb2f),10,WcpInitialize (wcp.dll version <*>) called (stack @<*> @<*> @<*> @<*> @<*> @<*>).
957,2016-09-29,00:00:46,Info,CSI,00000002@2016/9/28:16:00:46.200 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fee5c86ade @0x7fee5c52984 @0x7fee5c03665 @0xffeee97c @0xffeed799),15,WcpInitialize (wcp.dll version <*>) called (stack @<*> @<*> @<*> @<*> @<*> @<*> @<*>).
958,2016-09-29,00:00:46,Info,CSI,00000003@2016/9/28:16:00:46.213 WcpInitialize (wcp.dll version 0.0.0.6) called (stack @0x7fed875eb5d @0x7fef9d98728 @0x7fef9d98856 @0xffeee474 @0xffeed7de @0xffeedb2f),10,WcpInitialize (wcp.dll version <*>) called (stack @<*> @<*> @<*> @<*> @<*> @<*>).
959,2016-09-29,00:00:46,Info,CBS,Ending TrustedInstaller initialization.,16,Ending TrustedInstaller initialization.
960,2016-09-29,00:00:46,Info,CBS,Starting the TrustedInstaller main loop.,17,Starting the TrustedInstaller main loop.
961,2016-09-29,00:00:46,Info,CBS,TrustedInstaller service starts successfully.,18,TrustedInstaller service starts successfully.
962,2016-09-29,00:00:46,Info,CBS,SQM: Initializing online with Windows opt-in: False,19,SQM: Initializing online with <*> opt-in: <*>
963,2016-09-29,00:00:46,Info,CBS,SQM: Cleaning up report files older than 10 days.,20,Cleaning up report files older than <*>.
964,2016-09-29,00:00:46,Info,CBS,SQM: Requesting upload of all unsent reports.,21,SQM: Requesting upload of all unsent reports.
965,2016-09-29,00:00:46,Info,CBS,"SQM: Failed to start upload with file pattern: C:\Windows\servicing\sqm\*_std.sqm, flags: 0x2 [HRESULT = 0x80004005 - E_FAIL]",22,"SQM: Failed to start upload with file pattern: <*>.sqm, flags: 0x2 [HRESULT = <*> - E_FAIL]"
966,2016-09-29,00:00:46,Info,CBS,SQM: Failed to start standard sample upload. [HRESULT = 0x80004005 - E_FAIL],23,SQM: Failed to start standard sample upload. [HRESULT = <*> - E_FAIL]
967,2016-09-29,00:00:46,Info,CBS,"SQM: Queued 0 file(s) for upload with pattern: C:\Windows\servicing\sqm\*_all.sqm, flags: 0x6",24,SQM: Queued <*> file(s) for upload with pattern: <*> flags: 0x6
968,2016-09-29,00:00:46,Info,CBS,SQM: Warning: Failed to upload all unsent reports. [HRESULT = 0x80004005 - E_FAIL],25,SQM: Warning: Failed to upload all unsent reports. [HRESULT = <*> - E_FAIL]
969,2016-09-29,00:00:46,Info,CBS,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending.",26,"No startup processing required, TrustedInstaller service was not set as autostart, or else a reboot is still pending."
970,2016-09-29,00:00:46,Info,CBS,NonStart: Checking to ensure startup processing was not required.,27,NonStart: Checking to ensure startup processing was not required.
971,2016-09-29,00:00:46,Info,CSI,"00000004 IAdvancedInstallerAwareStore_ResolvePendingTransactions (call 1) (flags = 00000004, progress = NULL, phase = 0, pdwDisposition = @0x116fa70",51,"AdvancedInstallerAwareStore_ResolvePendingTransactions <*> (call <*> (flags = <*>, progress = <*>, phase = <*>, pdwDisposition = <*>)"
972,2016-09-29,00:00:46,Info,CSI,"00000005 Creating NT transaction (seq 1), objectname [6]""(null)""",28,"Creating NT transaction (seq <*>), objectname <*> (<*>)"
973,2016-09-29,00:00:46,Info,CSI,"00000006 Created NT transaction (seq 1) result 0x00000000, handle @0x218",11,NT transaction (seq <*>) result <*> handle @<*>
974,2016-09-29,00:00:46,Info,CSI,00000007@2016/9/28:16:00:46.260 CSI perf trace:,12,CSI perf trace: <*>
975,2016-09-29,00:00:46,Info,CBS,"NonStart: Success, startup processing not required as expected.",29,"NonStart: Success, startup processing not required as expected."
976,2016-09-29,00:00:46,Info,CBS,Startup processing thread terminated normally,30,Startup processing thread terminated normally
977,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SOFTWARE, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SOFTWARE' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SOFTWARE'.",9,Loading offline registry hive: <*> into registry key
978,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SYSTEM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SYSTEM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SYSTEM'.",9,Loading offline registry hive: <*> into registry key
979,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SECURITY, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SECURITY' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SECURITY'.",9,Loading offline registry hive: <*> into registry key
980,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: SAM, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/SAM' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\SAM'.",33,Loading offline registry hive: <*> into registry key <*> from path <*>.
981,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: COMPONENTS, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/COMPONENTS' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\COMPONENTS'.",9,Loading offline registry hive: <*> into registry key
982,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: DEFAULT, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/System32/config/DEFAULT' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\System32\config\DEFAULT'.",33,Loading offline registry hive: <*> into registry key <*> from path <*>.
983,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: ntuser.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Users/default/ntuser.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Users\default\ntuser.dat'.",9,Loading offline registry hive: <*> into registry key
984,2016-09-29,00:00:46,Info,CBS,"Loading offline registry hive: schema.dat, into registry key '{bf1a281b-ad7b-4476-ac95-f47682990ce7}GLOBALROOT/Device/HarddiskVolumeShadowCopy2/Windows/system32/smi/store/Machine/schema.dat' from path '\\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy2\Windows\system32\smi\store\Machine\schema.dat'.",9,Loading offline registry hive: <*> into registry key
985,2016-09-29,00:00:46,Info,CBS,Offline image is: read-only,52,Offline image is: <*> read-only
986,2016-09-29,00:00:46,Info,CBS,"Disabling manifest caching, because the image is not writeable.",53,"Disabling manifest caching, because the image is not writeable."
987,2016-09-29,00:00:46,Info,CSI,00000008@2016/9/28:16:00:46.635 PopulateComponentFamiliesKey - Begin,54,PopulateComponentFamiliesKey - Begin
988,2016-09-29,00:01:03,Info,CSI,00000009@2016/9/28:16:01:03.072 PopulateComponentFamiliesKey - End,55,PopulateComponentFamiliesKey - End
989,2016-09-29,00:01:03,Info,CSI,0000000a CSI Store 17159600 (0x000000000105d5b0) initialized,13,CSI Store <*> initialized
990,2016-09-29,00:01:03,Info,CBS,Session: 11152_142416105 initialized by client SPP.,1,Session: <*> initialized by client <*>
991,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
992,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
993,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
994,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
995,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
996,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
997,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
998,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
999,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1000,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1001,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1002,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1003,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1004,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1005,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1006,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1007,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1008,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1009,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1010,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1011,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1012,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1013,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1014,2016-09-29,00:01:46,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1015,2016-09-29,00:01:46,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1016,2016-09-29,00:01:46,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1017,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1018,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1019,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1020,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1021,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1022,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1023,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1024,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1025,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1026,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1027,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1028,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1029,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1030,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1031,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1032,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1033,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1034,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1035,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1036,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1037,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1038,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1039,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1040,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1041,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1042,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1043,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1044,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1045,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1046,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1047,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1048,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1049,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1050,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1051,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1052,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1053,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1054,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1055,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1056,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1057,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1058,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1059,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1060,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
1061,2016-09-29,00:01:47,Info,CBS,Failed to get next element [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],5,Failed to get next element [HRESULT = <*> - CBS_E_MANIFEST_INVALID_ITEM]
1062,2016-09-29,00:01:47,Info,CBS,Warning: Unrecognized packageExtended attribute.,2,Warning: Unrecognized <*> attribute.
1063,2016-09-29,00:01:47,Info,CBS,Expecting attribute name [HRESULT = 0x800f080d - CBS_E_MANIFEST_INVALID_ITEM],4,Expecting attribute name [<*> - <*>].
