LineId,Date,Time,Pid,Tid,Level,Component,Content,EventTemplate,EventId
1081,03-17,16:15:25.479,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,25
1082,03-17,16:15:25.482,1702,27353,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,interceptKeyTq <*> keycode=<*> interactive=<*> keyguardActive=<*> policyFlags=<*> down=<*> canceled=<*>,53
1083,03-17,16:15:25.482,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1",interceptKeyBeforeQueueing : key <*> result <*>,32
1084,03-17,16:15:25.531,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),132
1085,03-17,16:15:25.531,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",186
1086,03-17,16:15:25.547,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,resumeSuspendedAutohide,6
1087,03-17,16:15:25.549,1702,27357,D,WindowManager,interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,interceptKeyTq <*> keycode=<*> interactive=<*> keyguardActive=<*> policyFlags=<*> down=<*> canceled=<*>,53
1088,03-17,16:15:25.549,1702,27357,D,WindowManager,"interceptKeyBeforeQueueing: key 4 , result : 1",interceptKeyBeforeQueueing : key <*> result <*>,32
1089,03-17,16:15:25.550,2227,2318,V,AudioManager,querySoundEffectsEnabled...,querySoundEffectsEnabled...,90
1090,03-17,16:15:25.821,23650,23689,V,AudioManager,isMusicActive...,isMusicActive...,173
1091,03-17,16:15:26.148,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950783, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",50
1092,03-17,16:15:26.149,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1093,03-17,16:15:26.149,2227,2227,I,PhoneStatusBar,suspendAutohide,suspendAutohide,25
1094,03-17,16:15:26.153,1702,27353,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down true canceled false,interceptKeyTq <*> keycode=<*> interactive=<*> keyguardActive=<*> policyFlags=<*> down=<*> canceled=<*>,53
1095,03-17,16:15:26.153,1702,27353,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1",interceptKeyBeforeQueueing : key <*> result <*>,32
1096,03-17,16:15:26.153,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950787, event=1, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",50
1097,03-17,16:15:26.154,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1098,03-17,16:15:26.248,2227,2227,I,PhoneStatusBar,resumeSuspendedAutohide,resumeSuspendedAutohide,6
1099,03-17,16:15:26.250,1702,2639,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950887, event=0, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",50
1100,03-17,16:15:26.250,1702,2639,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1101,03-17,16:15:26.252,1702,2618,D,WindowManager,interceptKeyTq keycode=3 interactive=true keyguardActive=false policyFlags=2b000002 down false canceled false,interceptKeyTq <*> keycode=<*> interactive=<*> keyguardActive=<*> policyFlags=<*> down=<*> canceled=<*>,53
1102,03-17,16:15:26.252,1702,2618,D,WindowManager,"interceptKeyBeforeQueueing: key 3 , result : 1",interceptKeyBeforeQueueing : key <*> result <*>,32
1103,03-17,16:15:26.253,2227,2318,V,AudioManager,querySoundEffectsEnabled...,querySoundEffectsEnabled...,90
1104,03-17,16:15:26.272,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261950909, event=0, flags=0x0, uid=1000","userActivityNoUpdateLocked: eventTime=<*>, event=<*>, flags=<*>, uid=<*>",50
1105,03-17,16:15:26.273,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1106,03-17,16:15:26.277,2227,2227,I,PhoneStatusBar,"animateCollapsePanels:flags=0, force=false, delayed=false, mExpandedVisible=false","animateCollapsePanels: flags=0, force=false, delayed=false, mExpandedVisible=false",130
1107,03-17,16:15:26.277,2227,2227,I,PanelView,closeQs,closeQs,83
1108,03-17,16:15:26.278,2227,2227,I,PanelView,cancelPeek: false,cancelPeek: <*>,204
1109,03-17,16:15:26.278,2227,2227,I,PanelView,instantCollapse,instantCollapse,43
1110,03-17,16:15:26.278,2227,2227,I,PanelView,cancelPeek: false,cancelPeek: <*>,204
1111,03-17,16:15:26.295,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),132
1112,03-17,16:15:26.296,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",186
1113,03-17,16:15:26.299,1702,2105,D,PowerManagerService,"acquire lock=189667585, flags=0x1, tag=""*launch*"", name=android, ws=WorkSource{10057}, uid=1000, pid=1702",acquire lock=<*> for block <*> terminating,52
1114,03-17,16:15:26.299,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1115,03-17,16:15:26.299,1702,2105,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",119
1116,03-17,16:15:26.304,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),132
1117,03-17,16:15:26.304,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",186
1118,03-17,16:15:26.317,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),132
1119,03-17,16:15:26.317,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",186
1120,03-17,16:15:26.328,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn(true),132
1121,03-17,16:15:26.328,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=0 mask=1 oldVal=<*> newVal=<*> diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)",186
1122,03-17,16:15:26.375,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1123,03-17,16:15:26.375,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1124,03-17,16:15:26.375,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1125,03-17,16:15:26.376,1702,14640,I,WindowManager,"Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]","Taking screenshot from Surface with crop:[Rect(0, 48 - 720, 1208)], width:[432], height:[696], minLayer:[21000], maxLayer:[21080], inRotation:[false], rot:[0]",197
1126,03-17,16:15:26.462,1702,8303,I,WindowManager,The change in focus caused us to need to do a layout begin,Layout begin,216
1127,03-17,16:15:26.462,1702,8303,I,WindowManager,The change in focus caused us to need to do a layout end,Layout end,105
1128,03-17,16:15:26.466,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=708 mask=ffffffff oldVal=40000500 newVal=708 diff=40000208 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",212
1129,03-17,16:15:26.467,2227,2227,I,PhoneStatusBar,cancelAutohide,cancelAutohide,155
1130,03-17,16:15:26.467,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708","notifyUiVisibilityChanged:vis=0x708, SystemUiVisibility=0x708",76
1131,03-17,16:15:26.475,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","updateClipping isOverlap:false, getTopPadding=<*>, Translation=<*>",94
1132,03-17,16:15:26.475,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,updateDimmedActivatedHideSensitive overlap:false,99
1133,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping, withExcluded: false, tr.intent:Intent { <*> }",126
1134,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=<*> (has extras) }",100
1135,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { <*> }",126
1136,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=com.tencent.qqmusic/.business.lockscreen.LockScreenActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { flg=0x10800000 cmp=<*> (has extras) }",14
1137,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=com.android.contacts.action.CHOOSE_SUB dat=tel:xxxxxxxxxxx flg=0x10808000 cmp=com.android.contacts/.ChooseSubActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=<*> dat=<*> flg=<*> cmp=<*> }",107
1138,03-17,16:15:26.530,1702,2639,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.VIEW dat=file:///storage/emulated/0/Tencent/QQfile_recv/b.apk typ=application/vnd.android.package-archive flg=0x10800000 cmp=com.android.packageinstaller/.PackageInstallerActivity (has extras) }",187
1139,03-17,16:15:26.530,1702,2639,D,ActivityManager,"getRecentTasks: num=20,flags=62,totalTasks=46","getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",207
1140,03-17,16:15:26.531,1702,2639,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},getRecentTasks: topActivity=<*>,199
1141,03-17,16:15:26.542,1702,17630,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x10804000 cmp=com.android.systemui/.recents.RecentsActivity bnds=[264,444][920,908] }","Skipping, withExcluded: false, tr.intent:Intent { <*> }",126
1142,03-17,16:15:26.542,1702,17630,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=com.android.incallui/.InCallActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { act=android.intent.action.MAIN flg=0x10840000 cmp=<*> (has extras) }",100
1143,03-17,16:15:26.542,1702,17630,D,ActivityManager,"Skipping, withExcluded: false, tr.intent:Intent { flg=0x18800000 cmp=com.tencent.mm/.plugin.base.stub.WXEntryActivity (has extras) }","Skipping, withExcluded: false, tr.intent:Intent { <*> }",126
1144,03-17,16:15:26.542,1702,17630,D,ActivityManager,"getRecentTasks: num=10,flags=62,totalTasks=46","getRecentTasks: num=<*>,flags=<*>,totalTasks=<*>",207
1145,03-17,16:15:26.542,1702,17630,D,ActivityManager,getRecentTasks: topActivity=ComponentInfo{com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity},getRecentTasks: topActivity=<*>,199
1146,03-17,16:15:26.577,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis=c0000700 mask=ffffffff oldVal=708 newVal=c0000700 diff=c0000008 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 720, 1280), dockedStackBounds=Rect(0, 0 - 0, 0)",71
1147,03-17,16:15:26.577,2227,2227,I,PhoneStatusBar,cancelAutohide,cancelAutohide,155
1148,03-17,16:15:26.577,2227,2227,I,PhoneStatusBar,"notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700","notifyUiVisibilityChanged:vis=0xc0000700, SystemUiVisibility=0xc0000700",115
1149,03-17,16:15:26.618,1702,17630,D,PowerManagerService,"release:lock=189667585, flg=0x0, tag=""*launch*"", name=android"", ws=WorkSource{10057}, uid=1000, pid=1702","release:lock=<*>, flg=0x0, tag=""*launch*"", name=<*>, ws=WorkSource{<*>}, uid=<*>, pid=<*>",184
1150,03-17,16:15:26.619,1702,17630,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1151,03-17,16:15:26.619,1702,17630,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","Releasing suspend blocker ""PowerManagerService.WakeLocks"".",189
1152,03-17,16:15:26.698,2626,3848,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,84
1153,03-17,16:15:26.698,2626,3848,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation <*> ret:false,177
1154,03-17,16:15:26.746,1702,17632,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,79
1155,03-17,16:15:26.888,1702,1737,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,146
1156,03-17,16:15:26.889,1702,2644,D,ActivityManager,"ActivityManagerService,attachApplication,callingPid = 13094","ActivityManagerService,attachApplication,callingPid = <*>",62
1157,03-17,16:15:26.900,1702,14638,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,146
1158,03-17,16:15:26.920,2626,2839,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,84
1159,03-17,16:15:26.920,2626,2839,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation <*> ret:false,177
1160,03-17,16:15:26.946,1702,2558,I,WindowManager,Destroying surface Surface(name=com.tencent.mobileqq/com.tencent.mobileqq.activity.SplashActivity) called by com.android.server.wm.WindowStateAnimator.destroySurface:2060 com.android.server.wm.WindowStateAnimator.destroySurfaceLocked:913 com.android.server.wm.WindowState.destroyOrSaveSurface:2201 com.android.server.wm.AppWindowToken.destroySurfaces:374 com.android.server.wm.AppWindowToken.notifyAppStopped:400 com.android.server.wm.WindowManagerService.notifyAppStopped:4869 com.android.server.am.ActivityStack.activityStoppedLocked:1393 com.android.server.am.ActivityManagerService.activityStopped:7690,Destroying surface <*> called by <*>,188
1161,03-17,16:15:26.979,1702,2250,W,ActivityManager,getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,79
1162,03-17,16:15:27.005,1702,2556,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,79
1163,03-17,16:15:27.025,1702,1737,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,79
1164,03-17,16:15:27.039,1702,2395,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,79
1165,03-17,16:15:27.175,2626,2809,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,84
1166,03-17,16:15:27.175,2626,2809,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation <*> ret:false,177
1167,03-17,16:15:27.179,1702,3137,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1168,03-17,16:15:27.179,1702,3137,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",119
1169,03-17,16:15:27.188,1702,17630,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1170,03-17,16:15:27.188,1702,17630,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","Releasing suspend blocker ""PowerManagerService.WakeLocks"".",189
1171,03-17,16:15:27.189,1702,3693,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1172,03-17,16:15:27.190,1702,3693,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",119
1173,03-17,16:15:27.198,1702,17632,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",PacketResponder <*> for block <*> terminating,181
1174,03-17,16:15:27.198,1702,17632,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","Releasing suspend blocker ""PowerManagerService.WakeLocks"".",189
1175,03-17,16:15:27.236,2626,2838,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,84
1176,03-17,16:15:27.237,2626,2838,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation <*> ret:false,177
1177,03-17,16:15:27.269,1702,1737,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,79
1178,03-17,16:15:27.270,1702,2558,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,79
1179,03-17,16:15:27.283,2626,8682,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,84
1180,03-17,16:15:27.284,2626,8682,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation <*> ret:false,177
1181,03-17,16:15:27.305,2626,2808,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,84
1182,03-17,16:15:27.305,2626,2808,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation <*> ret:false,177
1183,03-17,16:15:27.628,1702,2107,W,ActivityManager,getRunningAppProcesses: caller 10027 does not hold REAL_GET_TASKS; limiting output,getRunningAppProcesses: caller <*> does not hold REAL_GET_TASKS; limiting output,79
1184,03-17,16:15:27.828,1702,2107,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,127
1185,03-17,16:15:27.828,1702,2107,I,DisplayManagerService,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,44
1186,03-17,16:15:27.829,1702,27365,D,ActivityManager,cleanUpApplicationRecord -- 13094,cleanUpApplicationRecord -- <*>,158
1187,03-17,16:15:27.830,1702,27365,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: 13094, restart: false","cleanUpApplicationRecordLocked, pid: <*>, restart: <*>",34
1188,03-17,16:15:27.830,1702,27365,I,ActivityManager,"cleanUpApplicationRecordLocked, reset pid: 13094, euid: 0","cleanUpApplicationRecordLocked, reset pid: <*> euid: <*>",92
1189,03-17,16:15:28.099,2626,8682,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,84
1190,03-17,16:15:28.100,2626,8682,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation <*> ret:false,177
1191,03-17,16:15:28.488,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1192,03-17,16:15:28.489,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1193,03-17,16:15:28.489,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1194,03-17,16:15:28.790,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1195,03-17,16:15:28.790,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1196,03-17,16:15:28.790,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1197,03-17,16:15:29.091,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1198,03-17,16:15:29.091,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1199,03-17,16:15:29.091,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1200,03-17,16:15:29.173,2626,2643,W,PhoneInterfaceManager,shouldBlockLocation running ...,shouldBlockLocation running ...,84
1201,03-17,16:15:29.173,2626,2643,I,PhoneInterfaceManager,shouldBlockLocation  ret:false,shouldBlockLocation <*> ret:false,177
1202,03-17,16:15:29.392,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1203,03-17,16:15:29.392,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1204,03-17,16:15:29.392,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1205,03-17,16:15:29.694,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1206,03-17,16:15:29.694,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1207,03-17,16:15:29.694,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1208,03-17,16:15:29.995,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1209,03-17,16:15:29.995,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1210,03-17,16:15:29.995,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1211,03-17,16:15:30.026,1702,3694,W,ActivityManager,getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,getTasks: caller <*> does not hold REAL_GET_TASKS; limiting output,146
1212,03-17,16:15:30.297,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1213,03-17,16:15:30.297,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1214,03-17,16:15:30.297,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1215,03-17,16:15:30.599,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
1216,03-17,16:15:30.599,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,HBM brightnessOut =<*>,125
1217,03-17,16:15:30.599,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200",Animating brightness: <*> target=<*> rate=<*>,138
1218,03-17,16:15:30.902,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,HBM brightnessIn =<*>,97
